cve,zdi_date,edb_date,published_date,has_reference_to_edb_in_nist
cve-2010-1425,,,2010-04-15,f
cve-2010-2368,,,2010-10-18,f
cve-2014-9021,,,2014-11-20,f
cve-2009-2040,,2009-06-08,2009-06-12,f
cve-2010-0428,,,2010-08-24,f
cve-2010-0717,,,2010-02-26,f
cve-2009-2133,,2009-06-12,2009-06-19,f
cve-2014-4278,,,2014-10-15,f
cve-2014-9097,,,2014-11-26,f
cve-2013-5972,,,2013-11-16,f
cve-2013-5986,,,2014-01-21,f
cve-2013-5995,,,2013-11-20,f
cve-2013-6010,,,2013-10-03,f
cve-2014-8316,,,2014-10-16,f
cve-2009-2402,,,2009-07-09,f
cve-2009-2405,,,2009-12-15,f
cve-2009-2453,,,2009-07-14,f
cve-2009-2545,,,2009-07-20,f
cve-2009-2726,,,2009-08-12,f
cve-2009-2897,,,2009-10-13,f
cve-2009-2914,,,2009-08-20,f
cve-2009-2783,,2009-06-30,2009-08-17,f
cve-2009-2920,,2009-08-03,2009-08-21,f
cve-2013-6017,,2014-01-14,2014-01-12,f
cve-2013-6019,,,2013-10-27,f
cve-2016-7272,,,2016-12-20,f
cve-2013-6027,,2013-10-14,2013-10-19,f
cve-2014-1906,,,2014-03-06,f
cve-2014-6660,,,2014-09-23,f
cve-2013-6037,,,2014-03-10,f
cve-2013-6075,,,2013-11-02,f
cve-2013-6076,,,2013-11-02,f
cve-2013-6179,,,2014-01-02,f
cve-2013-6181,,,2013-12-27,f
cve-2013-6216,,,2014-04-11,f
cve-2013-2563,,,2014-06-09,f
cve-2016-7284,,,2016-12-20,f
cve-2010-1418,,,2010-06-11,f
cve-2010-3976,,,2010-10-19,f
cve-2009-3207,,,2009-09-16,f
cve-2009-3275,,,2009-09-21,f
cve-2009-3339,,,2009-09-24,f
cve-2014-3247,,2014-05-08,2014-05-15,t
cve-2009-3152,,2009-06-30,2009-09-10,f
cve-2009-3312,,2009-09-16,2009-09-23,f
cve-2013-6318,,,2014-03-05,f
cve-2011-2651,,,2011-08-23,f
cve-2014-3634,,,2014-11-01,f
cve-2010-0003,,,2010-01-26,f
cve-2009-3346,,,2009-09-24,f
cve-2009-3567,,,2009-10-06,f
cve-2009-3635,,,2009-11-02,f
cve-2009-3821,,,2009-10-28,f
cve-2009-3732,,2010-04-12,2010-04-12,f
cve-2010-3077,,2010-09-06,2010-11-09,f
cve-2013-6322,,,2013-11-27,f
cve-2013-6373,,,2013-11-25,f
cve-2013-6417,,,2013-12-06,f
cve-2013-6473,,,2014-03-14,f
cve-2014-9182,,,2014-12-02,f
cve-2009-3957,,,2010-01-13,f
cve-2009-3922,,,2009-11-09,f
cve-2009-4066,,,2009-11-23,f
cve-2009-4077,,,2009-11-25,f
cve-2009-4113,,,2009-11-30,f
cve-2014-3216,,2014-05-12,2014-06-10,t
cve-2010-0082,,,2010-04-01,f
cve-2012-2250,,,2014-02-02,f
cve-2014-7090,,,2014-10-18,f
cve-2014-0831,,,2014-02-01,f
cve-2014-0945,,,2014-05-09,f
cve-2017-7603,,,2017-04-09,f
cve-2009-4098,,2010-09-20,2009-11-28,f
cve-2010-0226,,,2010-01-07,f
cve-2010-0395,,,2010-06-09,f
cve-2016-7439,,,2016-12-13,f
cve-2014-0821,,,2014-02-26,f
cve-2009-4233,,,2009-12-08,f
cve-2009-4188,,2009-09-03,2009-12-03,f
cve-2010-1085,,,2010-04-06,f
cve-2010-1242,,,2010-04-05,f
cve-2010-1249,,,2010-06-08,f
cve-2015-5889,,2015-10-01,2015-10-08,t
cve-2009-3734,,,2010-01-05,f
cve-2013-6476,,,2014-03-14,f
cve-2013-6489,,,2014-02-06,f
cve-2013-6497,,,2014-12-01,f
cve-2013-6667,,,2014-03-04,f
cve-2013-6684,,,2013-11-13,f
cve-2013-6693,,,2013-11-21,f
cve-2013-6699,,,2013-11-22,f
cve-2013-6717,,,2013-12-19,f
cve-2016-4244,,,2016-07-12,f
cve-2016-4961,,,2016-11-08,f
cve-2016-5005,,,2016-07-28,f
cve-2014-2647,,2014-10-27,2014-10-18,t
cve-2013-6742,,,2014-02-13,f
cve-2013-6775,,,2014-03-30,f
cve-2013-6830,,,2013-11-20,f
cve-2013-6867,,,2013-11-23,f
cve-2013-6890,,2013-12-19,2013-12-23,f
cve-2013-6901,,,2013-12-05,f
cve-2013-6907,,,2013-12-05,f
cve-2014-6290,,,2014-10-03,f
cve-2017-2463,2017-03-30,,2017-04-01,f
cve-2014-2392,,,2014-04-17,f
cve-2009-4300,,,2009-12-15,f
cve-2009-4342,,,2009-12-17,f
cve-2009-4361,,,2009-12-21,f
cve-2009-2292,,,2009-07-01,f
cve-2016-5108,,2016-05-27,2016-06-08,f
cve-2012-3205,,,2012-10-16,f
cve-2010-1447,,,2010-05-19,f
cve-2013-6936,,2013-11-24,2013-12-04,t
cve-2013-6937,,2013-11-14,2013-12-04,t
cve-2016-7564,,,2017-01-18,f
cve-2009-4419,,,2009-12-24,f
cve-2010-1831,,,2010-11-15,f
cve-2010-1865,,,2010-05-07,f
cve-2013-6957,,,2013-12-13,f
cve-2013-7018,,,2013-12-09,f
cve-2013-7069,,,2013-12-14,f
cve-2009-2843,,,2009-12-08,f
cve-2009-1465,,,2009-05-14,f
cve-2009-0351,,2009-01-26,2009-01-29,f
cve-2009-1776,,2009-06-15,2009-05-22,f
cve-2009-3233,,2009-09-17,2009-09-17,f
cve-2013-7080,,,2013-12-23,f
cve-2013-7096,,,2013-12-13,f
cve-2013-7106,,,2014-01-14,f
cve-2009-1501,,,2009-05-01,f
cve-2009-0619,,,2009-03-04,f
cve-2009-0626,,,2009-03-27,f
cve-2009-0661,,,2009-03-19,f
cve-2009-3963,,,2009-11-17,f
cve-2009-3041,,2009-08-18,2009-09-01,f
cve-2010-1862,,,2010-05-07,f
cve-2013-7111,,,2014-04-29,f
cve-2009-0227,,,2009-05-12,f
cve-2009-0233,,,2009-03-11,f
cve-2016-7595,,,2017-02-20,f
cve-2014-0304,,,2014-03-11,f
cve-2014-0316,,,2014-08-12,f
cve-2014-0338,,,2014-03-16,f
cve-2014-0383,,,2014-01-14,f
cve-2014-3077,,,2014-09-15,f
cve-2013-7112,,,2013-12-19,f
cve-2013-7179,,2014-02-03,2014-02-03,f
cve-2013-7195,,,2014-04-18,f
cve-2013-7235,,,2014-04-29,f
cve-2013-7242,,,2013-12-31,f
cve-2013-7281,,,2014-01-08,f
cve-2013-7329,,,2014-10-06,f
cve-2010-1725,,2010-04-30,2010-05-05,t
cve-2014-0394,,,2014-01-14,f
cve-2014-0396,,,2014-01-14,f
cve-2014-0450,,,2014-04-15,f
cve-2014-0451,,,2014-04-15,f
cve-2014-0461,,,2014-04-15,f
cve-2009-0305,,,2009-02-10,f
cve-2009-0357,,,2009-02-04,f
cve-2009-0299,,2009-01-26,2009-01-27,f
cve-2013-7353,,,2014-05-06,f
cve-2013-7361,,,2014-04-10,f
cve-2013-7393,,,2014-07-28,f
cve-2013-7395,,,2014-08-12,f
cve-2013-7418,,,2015-01-02,f
cve-2009-5103,,,2011-10-21,t
cve-2014-0510,2014-05-19,,2014-03-27,f
cve-2014-0534,,,2014-06-11,f
cve-2009-0385,,,2009-02-02,f
cve-2009-0434,,,2009-02-10,f
cve-2009-0484,,,2009-02-09,f
cve-2009-0586,,,2009-03-14,f
cve-2009-0400,,2009-01-28,2009-02-03,f
cve-2009-0464,,2009-02-03,2009-02-05,f
cve-2009-0516,,2009-02-09,2009-02-10,f
cve-2010-1880,,,2010-06-08,f
cve-2013-7436,,,2015-04-10,f
cve-2012-0005,,,2012-01-10,f
cve-2014-7055,,,2014-10-18,f
cve-2009-0633,,,2009-03-27,f
cve-2009-0635,,,2009-03-27,f
cve-2009-0647,,,2009-02-19,f
cve-2009-0648,,,2009-02-19,f
cve-2009-0668,,,2009-08-07,f
cve-2014-8485,,,2014-12-09,f
cve-2016-7619,,,2017-02-20,f
cve-2009-0716,,,2009-04-21,f
cve-2009-0686,,2009-03-30,2009-04-01,f
cve-2009-0834,,,2009-03-06,f
cve-2010-2409,,,2010-10-13,f
cve-2012-0017,,,2012-02-14,f
cve-2012-0024,,,2012-01-07,f
cve-2014-7492,,,2014-10-20,f
cve-2014-1438,,,2014-01-18,f
cve-2009-0845,,,2009-03-27,f
cve-2009-0856,,,2009-03-09,f
cve-2009-0873,,,2009-03-11,f
cve-2009-0878,,,2009-03-12,f
cve-2009-1002,,,2009-04-15,f
cve-2009-0938,,,2009-03-17,f
cve-2009-0969,,,2009-03-19,f
cve-2010-2543,,,2010-08-23,f
cve-2009-1098,,,2009-03-25,f
cve-2012-4086,,,2013-09-25,f
cve-2014-1921,,,2014-02-14,f
cve-2009-1128,,,2009-05-12,f
cve-2010-2134,,2010-02-27,2010-06-02,t
cve-2010-2215,,,2010-08-11,f
cve-2010-3141,,,2010-08-27,t
cve-2010-3330,,,2010-10-13,f
cve-2010-3408,,,2010-09-16,f
cve-2010-0365,,2010-01-18,2010-01-21,f
cve-2009-4677,,,2010-03-08,f
cve-2010-0779,,,2010-06-24,f
cve-2010-1347,,,2010-04-12,f
cve-2010-1481,,,2010-05-11,f
cve-2010-1515,,,2010-06-14,f
cve-2010-2792,,,2010-08-30,f
cve-2010-0145,,,2010-02-11,f
cve-2009-4764,,,2010-04-05,f
cve-2009-0675,,,2009-02-22,f
cve-2009-4647,,,2010-02-19,f
cve-2009-4649,,,2010-02-22,f
cve-2009-1147,,,2009-04-06,f
cve-2009-4623,,2009-09-10,2010-01-18,f
cve-2010-0241,,,2010-02-10,f
cve-2014-9173,,,2014-12-02,t
cve-2014-8493,,,2014-11-20,t
cve-2014-8656,,,2014-11-06,t
cve-2015-2180,,,2017-01-30,f
cve-2009-4783,,,2010-04-21,f
cve-2009-4735,,2009-07-27,2010-03-18,f
cve-2009-4785,,2009-11-30,2010-04-21,f
cve-2014-3443,,2014-05-12,2014-05-14,t
cve-2010-1031,,,2010-04-01,f
cve-2014-3474,,,2014-10-31,f
cve-2014-3479,,,2014-07-09,f
cve-2009-1170,,,2009-03-30,f
cve-2009-1207,,,2009-04-01,f
cve-2009-1274,,,2009-04-08,f
cve-2009-1285,,,2009-04-16,f
cve-2009-1305,,,2009-04-22,f
cve-2009-1237,,2009-03-23,2009-04-02,f
cve-2010-1316,,2010-04-09,2010-04-14,f
cve-2010-1328,,,2010-07-06,f
cve-2014-4197,,,2014-08-22,f
cve-2009-1477,,,2009-05-27,f
cve-2009-1533,,,2009-06-10,f
cve-2009-1538,,,2009-07-15,f
cve-2009-1990,,,2009-10-22,f
cve-2010-1963,,,2010-06-07,f
cve-2014-4534,,,2014-07-02,f
cve-2014-7063,,,2014-10-18,f
cve-2014-4817,,,2014-11-18,f
cve-2014-6869,,,2014-10-02,f
cve-2010-2615,,2010-07-12,2010-07-01,f
cve-2010-2678,,,2010-07-08,f
cve-2014-5240,,,2014-08-18,f
cve-2014-5260,,,2014-08-15,f
cve-2014-5270,,,2014-10-09,f
cve-2014-5313,,,2014-09-10,f
cve-2014-5391,,,2014-09-11,f
cve-2014-7071,,,2014-10-18,f
cve-2014-5398,,,2014-08-27,f
cve-2010-3435,,,2011-01-24,f
cve-2012-0157,,,2012-03-13,f
cve-2012-0163,,,2012-04-10,f
cve-2012-0167,,,2012-05-08,f
cve-2012-0214,,,2014-04-15,f
cve-2014-5440,,,2014-09-12,f
cve-2014-5444,,,2014-09-30,f
cve-2014-5560,,,2014-09-08,f
cve-2009-1542,,,2009-07-15,f
cve-2009-1556,,,2009-05-06,f
cve-2011-0259,,,2011-10-12,f
cve-2011-0495,,,2011-01-20,f
cve-2016-1000137,,,2016-10-10,f
cve-2014-5697,,,2014-09-09,f
cve-2009-1573,,,2009-05-06,f
cve-2009-1636,,,2009-05-26,f
cve-2011-0559,,,2011-02-10,f
cve-2014-6012,,,2014-09-22,f
cve-2014-6015,,,2014-09-22,f
cve-2014-6161,,,2014-11-08,f
cve-2011-0649,,,2011-02-03,f
cve-2011-1606,,,2011-05-03,f
cve-2014-6329,2014-12-09,,2014-12-10,f
cve-2014-6333,,,2014-11-11,f
cve-2014-6387,,,2014-10-22,f
cve-2009-1686,,,2009-06-10,f
cve-2009-1675,,2009-05-07,2009-05-18,f
cve-2011-1482,,,2011-06-20,f
cve-2011-3277,,,2011-10-03,f
cve-2016-5132,,,2016-07-23,f
cve-2014-7254,,,2014-12-05,f
cve-2009-1711,,,2009-06-10,f
cve-2009-1735,,,2009-05-20,f
cve-2009-1810,,,2009-05-29,f
cve-2009-1857,,,2009-06-11,f
cve-2011-0209,2011-06-29,,2011-06-24,f
cve-2011-1559,,,2011-04-05,f
cve-2012-3079,,,2012-09-16,f
cve-2014-7277,,,2014-10-04,f
cve-2014-7309,,,2014-10-19,f
cve-2014-7315,,,2014-10-19,f
cve-2014-7320,,,2014-10-19,f
cve-2014-7321,,,2014-10-19,f
cve-2014-7323,,,2014-10-19,f
cve-2009-5039,,,2011-01-07,f
cve-2010-0216,,,2011-05-10,f
cve-2010-2632,,,2011-01-19,f
cve-2010-4463,2011-02-15,,2011-02-17,f
cve-2012-0309,,,2012-01-12,f
cve-2014-5792,,,2014-09-09,f
cve-2014-7417,,,2014-10-19,f
cve-2011-0107,,,2011-04-13,f
cve-2011-0701,,,2011-03-14,f
cve-2014-7735,,,2014-10-21,f
cve-2014-7740,,,2014-10-21,f
cve-2014-7745,,,2014-10-21,f
cve-2014-7794,,,2014-10-21,f
cve-2014-7796,,,2014-10-21,f
cve-2014-7988,,,2014-11-07,f
cve-2011-0421,,,2011-03-19,t
cve-2011-2831,,,2011-10-12,f
cve-2011-2843,,,2011-09-17,f
cve-2011-3158,2011-11-07,,2011-10-19,f
cve-2016-5161,2016-09-01,,2016-09-11,f
cve-2011-3301,,,2011-10-06,f
cve-2009-1865,,,2009-07-31,f
cve-2009-1862,,,2009-07-23,f
cve-2009-1957,,,2009-06-06,f
cve-2011-3495,,,2011-09-16,f
cve-2014-8608,,,2014-12-12,f
cve-2014-9065,,,2014-12-09,f
cve-2014-9112,,,2014-12-02,f
cve-2014-9135,,,2014-12-19,f
cve-2014-9341,,,2014-12-19,f
cve-2009-1991,,,2009-10-22,f
cve-2009-1994,,,2009-10-22,f
cve-2009-2009,,,2009-06-08,f
cve-2009-2091,,,2009-08-13,f
cve-2009-2198,,,2009-08-04,f
cve-2009-2036,,2009-06-10,2009-06-12,f
cve-2012-0317,,,2012-03-02,f
cve-2012-0403,,,2012-03-20,f
cve-2012-0420,,,2013-12-01,f
cve-2012-0468,,,2012-04-25,f
cve-2016-5164,,,2016-09-11,f
cve-2009-2415,,,2009-08-10,f
cve-2009-2444,,,2009-07-13,f
cve-2009-2466,,,2009-07-22,f
cve-2009-2491,,,2009-07-16,f
cve-2009-2492,,,2009-07-17,f
cve-2009-2508,,,2009-12-09,f
cve-2009-2530,2009-10-13,,2009-10-14,f
cve-2009-2712,,,2009-08-07,f
cve-2009-2813,,,2009-09-14,f
cve-2011-0400,,,2011-01-10,f
cve-2010-4927,,2010-09-18,2011-10-09,t
cve-2014-8510,2014-11-06,,2014-11-07,f
cve-2016-4355,,,2016-06-13,f
cve-2016-5565,,,2016-10-25,f
cve-2009-2868,,,2009-09-28,f
cve-2011-0423,,,2011-01-11,f
cve-2011-1667,,2011-04-02,2011-04-09,t
cve-2010-4842,,2010-12-18,2011-09-27,t
cve-2014-7135,,,2014-10-19,f
cve-2011-1718,,,2011-04-26,f
cve-2012-0479,,,2012-04-25,f
cve-2012-0492,,,2012-01-18,f
cve-2012-0499,,,2012-02-15,f
cve-2012-0506,,,2012-02-15,f
cve-2013-0204,,,2014-06-04,f
cve-2009-2973,,,2009-08-27,f
cve-2009-2023,,2009-06-08,2009-06-09,f
cve-2011-0600,2011-02-08,,2011-02-10,f
cve-2011-1077,,,2011-06-02,f
cve-2015-5529,,,2015-07-16,t
cve-2014-2224,,,2014-12-29,f
cve-2016-0252,,,2016-07-07,f
cve-2015-8560,,,2016-04-14,f
cve-2016-0871,,,2016-04-06,f
cve-2015-8106,,,2016-04-18,f
cve-2009-1181,,,2009-04-23,f
cve-2012-0510,,,2012-05-03,f
cve-2012-0529,,,2012-05-03,f
cve-2012-0552,,,2012-05-03,f
cve-2012-0605,,,2012-03-08,f
cve-2012-0613,,,2012-03-08,f
cve-2010-3156,,,2010-10-25,f
cve-2014-0586,,,2014-11-11,f
cve-2014-0644,,,2014-04-16,f
cve-2009-3132,,,2009-11-11,f
cve-2009-3135,,,2009-11-11,f
cve-2014-7407,,,2014-10-19,f
cve-2009-3229,,,2009-09-17,f
cve-2009-3231,,,2009-09-17,f
cve-2009-3300,,,2009-11-06,f
cve-2009-3397,,,2009-10-22,f
cve-2009-3405,,,2009-10-22,f
cve-2012-0618,,,2012-03-08,f
cve-2012-0635,,,2012-03-08,f
cve-2014-1271,,,2014-03-14,f
cve-2009-3553,,,2009-11-19,f
cve-2009-3604,,,2009-10-21,f
cve-2009-3606,,,2009-10-21,f
cve-2009-3609,,,2009-10-21,f
cve-2009-3674,2009-12-08,,2009-12-09,f
cve-2009-3832,,,2009-10-30,f
cve-2009-4102,,,2009-11-28,f
cve-2009-4138,,,2009-12-16,f
cve-2009-1067,,,2009-03-24,f
cve-2011-1613,,,2011-05-03,f
cve-2014-7509,,,2014-10-20,f
cve-2014-1527,,,2014-04-30,f
cve-2015-8268,,,2016-06-09,f
cve-2012-0637,,,2012-03-08,f
cve-2012-0638,,,2012-03-08,f
cve-2012-0645,,,2012-03-08,f
cve-2012-0701,,,2013-01-31,f
cve-2012-0705,,,2013-01-31,f
cve-2012-0706,,,2013-04-07,f
cve-2012-0714,,,2012-09-10,f
cve-2012-0817,,,2012-01-30,f
cve-2012-0826,,,2013-10-28,f
cve-2014-1644,,,2014-03-28,f
cve-2014-1703,,,2014-03-16,f
cve-2014-1711,,,2014-03-16,f
cve-2014-1804,,,2014-06-10,f
cve-2014-1887,,,2014-03-02,f
cve-2014-1991,,,2014-05-09,f
cve-2009-0854,,,2009-03-11,f
cve-2009-1229,,2009-03-29,2009-04-02,f
cve-2009-3322,,2009-09-11,2009-09-23,f
cve-2012-0830,,2012-02-04,2012-02-06,f
cve-2012-0831,,,2012-02-10,f
cve-2012-0856,,,2012-08-20,f
cve-2012-0858,,,2012-08-20,f
cve-2014-7526,,,2014-10-20,f
cve-2014-2572,,,2014-03-21,f
cve-2015-8933,,,2016-09-20,f
cve-2015-8952,,,2016-10-16,f
cve-2009-0913,,,2009-03-16,f
cve-2009-4135,,,2009-12-11,f
cve-2009-4255,,,2009-12-09,t
cve-2009-4318,,,2009-12-14,t
cve-2009-1024,,2009-03-16,2009-03-19,f
cve-2009-1346,,2009-04-16,2009-04-20,f
cve-2009-4224,,2009-11-29,2009-12-07,t
cve-2011-2805,,,2011-08-02,f
cve-2012-0864,,,2013-05-02,f
cve-2014-3152,,,2014-05-21,f
cve-2014-3251,,,2014-08-12,f
cve-2014-3912,2014-06-04,,2014-06-05,f
cve-2014-4040,,,2014-06-17,f
cve-2009-4468,,,2009-12-30,t
cve-2009-4467,,,2009-12-30,t
cve-2009-4448,,,2009-12-29,f
cve-2009-0145,,,2009-05-13,f
cve-2009-0882,,2009-03-09,2009-03-12,f
cve-2009-4469,,2009-12-26,2009-12-30,t
cve-2012-0865,,2012-02-10,2012-02-20,f
cve-2012-0885,,,2012-01-25,f
cve-2012-0936,,,2012-01-28,f
cve-2014-4264,,,2014-07-17,f
cve-2014-4298,,,2014-10-15,f
cve-2014-4351,,,2014-10-17,f
cve-2009-1459,,,2009-04-28,f
cve-2009-1144,,,2009-04-09,f
cve-2009-1726,,,2009-08-06,f
cve-2009-4295,,,2009-12-11,f
cve-2009-2312,,,2009-07-02,f
cve-2011-1938,,2011-05-25,2011-05-31,t
cve-2009-0445,,2009-02-03,2009-02-05,f
cve-2009-2704,,2009-06-08,2009-08-11,f
cve-2012-0954,,,2012-06-19,f
cve-2012-0961,,,2012-12-26,f
cve-2012-0984,,2012-04-18,2014-09-11,t
cve-2014-4793,,,2014-10-01,f
cve-2014-4808,,,2014-10-28,f
cve-2014-5337,,,2014-08-29,f
cve-2009-2435,,,2009-07-13,f
cve-2009-2490,,,2009-07-16,f
cve-2009-4308,,,2009-12-12,f
cve-2009-0034,,,2009-01-30,f
cve-2009-0831,,2009-01-07,2009-03-05,f
cve-2009-3669,,2009-09-16,2009-10-11,f
cve-2009-4367,,2009-12-17,2009-12-21,t
cve-2012-1046,,,2012-02-10,f
cve-2016-7997,,,2017-01-18,f
cve-2014-9600,,,2015-01-16,f
cve-2016-0136,,,2016-04-12,f
cve-2009-4266,,,2009-12-10,t
cve-2009-2694,,,2009-08-20,t
cve-2009-0606,,,2009-02-17,f
cve-2009-0737,,,2009-02-25,f
cve-2009-0982,,,2009-04-15,f
cve-2009-1018,,,2009-10-22,f
cve-2009-1338,,,2009-04-22,f
cve-2009-0639,,2009-02-06,2009-02-18,f
cve-2009-0574,,2009-02-06,2009-02-13,f
cve-2012-1056,,,2012-02-13,f
cve-2015-0918,,,2015-01-08,f
cve-2015-0141,,,2015-10-03,f
cve-2015-1055,,,2015-01-16,f
cve-2015-1567,,,2015-02-09,f
cve-2015-0704,,,2015-04-21,f
cve-2009-1420,,,2009-06-11,f
cve-2009-5052,,,2011-02-03,f
cve-2009-5062,,,2011-03-22,f
cve-2009-1716,,,2009-06-10,f
cve-2009-1486,,2009-04-27,2009-04-29,f
cve-2011-1847,,,2011-05-03,f
cve-2012-1057,,,2012-02-13,f
cve-2012-1116,,2012-03-05,2012-09-25,f
cve-2015-8029,2015-10-20,,2015-10-30,f
cve-2009-1725,,,2009-07-09,f
cve-2009-1940,,,2009-06-05,f
cve-2009-2093,,,2009-08-13,f
cve-2009-2225,,,2009-06-26,f
cve-2009-1914,,2009-05-03,2009-06-04,f
cve-2009-2348,,,2009-07-17,f
cve-2009-2355,,,2009-07-07,f
cve-2009-2469,,,2009-07-22,f
cve-2009-2659,,,2009-08-04,f
cve-2015-1683,,,2015-05-13,f
cve-2015-4637,,,2015-07-16,f
cve-2015-6114,,,2015-12-09,f
cve-2015-0178,,,2015-03-18,f
cve-2015-5645,,,2015-10-03,f
cve-2009-2660,,,2009-08-04,f
cve-2009-2667,,,2009-08-05,f
cve-2009-3166,,,2009-09-15,f
cve-2009-3183,,,2009-09-14,f
cve-2009-3267,,,2009-09-18,f
cve-2009-3306,,2009-09-18,2009-09-23,f
cve-2012-1127,,,2012-04-25,f
cve-2012-1151,,,2012-09-09,f
cve-2012-1197,,,2012-02-17,f
cve-2009-3898,,2009-09-23,2009-11-24,f
cve-2009-3905,,,2009-11-06,f
cve-2009-3982,,,2009-12-17,f
cve-2009-4177,,,2009-12-10,f
cve-2009-0128,,,2009-01-15,f
cve-2015-5623,,,2015-08-03,f
cve-2011-0196,,,2011-06-24,f
cve-2015-5496,,,2015-08-18,f
cve-2015-4772,,,2015-07-16,f
cve-2009-0332,,,2009-01-29,f
cve-2009-0412,,,2009-02-03,f
cve-2009-0612,,,2009-02-17,f
cve-2009-0625,,,2009-02-26,f
cve-2009-0427,,2009-01-14,2009-02-04,f
cve-2009-0425,,2009-01-15,2009-02-04,f
cve-2009-0677,,,2009-02-22,f
cve-2011-0791,,,2011-04-19,f
cve-2012-1211,,2012-02-13,2012-02-20,f
cve-2012-1389,,,2012-03-07,f
cve-2012-1394,,,2012-03-07,f
cve-2012-1399,,,2012-03-07,f
cve-2015-7072,,,2015-12-11,f
cve-2015-5094,2015-07-14,,2015-07-15,f
cve-2009-0690,,,2009-06-23,f
cve-2009-0729,,,2009-02-24,f
cve-2009-0752,,,2009-03-02,f
cve-2009-0763,,2009-02-05,2009-03-03,f
cve-2009-0740,,2009-02-10,2009-02-25,f
cve-2009-0803,,,2009-03-04,f
cve-2009-0731,,2009-02-23,2009-02-24,f
cve-2012-1400,,,2012-03-07,f
cve-2012-1405,,,2012-03-07,f
cve-2011-4292,,,2012-07-16,f
cve-2015-0562,,,2015-01-09,f
cve-2015-0599,,,2015-02-03,f
cve-2014-3570,,,2015-01-08,f
cve-2015-0623,,,2015-02-18,f
cve-2014-3619,,,2015-03-27,f
cve-2009-0806,,,2009-03-04,f
cve-2009-0826,,2009-01-06,2009-03-05,f
cve-2009-0827,,2009-01-06,2009-03-05,f
cve-2009-0821,,2009-03-03,2009-03-04,f
cve-2012-1420,,,2012-03-21,f
cve-2016-0154,,,2016-04-12,f
cve-2016-0158,2016-04-12,,2016-04-12,f
cve-2009-0869,,,2009-03-10,f
cve-2009-1065,,,2009-03-24,f
cve-2009-1254,,,2009-04-08,f
cve-2009-1455,,,2009-04-28,f
cve-2009-1525,,,2009-05-05,f
cve-2014-7410,,,2014-10-19,f
cve-2009-1628,,,2009-06-26,f
cve-2009-1596,,,2009-05-11,f
cve-2009-1334,,2009-04-14,2009-04-17,f
cve-2009-1409,,2009-04-20,2009-04-24,f
cve-2009-1526,,2009-04-22,2009-05-05,f
cve-2012-1453,,,2012-03-21,f
cve-2015-1609,,,2015-03-30,f
cve-2015-1217,,,2015-03-08,f
cve-2015-1267,,,2015-06-26,f
cve-2015-1295,,,2015-09-03,f
cve-2009-1601,,,2009-05-11,f
cve-2009-1640,,,2009-05-15,f
cve-2009-1773,,,2009-05-22,f
cve-2009-1802,,,2009-05-28,f
cve-2009-1813,,2009-05-14,2009-05-29,f
cve-2012-1529,,,2012-09-21,f
cve-2012-1587,,,2012-08-27,f
cve-2012-1630,,,2012-09-19,f
cve-2012-1634,,,2012-10-06,f
cve-2012-1642,,,2012-08-28,f
cve-2015-1648,,,2015-04-14,f
cve-2015-1699,,,2015-05-13,f
cve-2015-1747,2015-06-11,,2015-06-09,f
cve-2009-1952,,,2009-06-05,f
cve-2009-2097,,,2009-06-17,f
cve-2009-2132,,,2009-06-19,f
cve-2009-1912,,2009-05-07,2009-06-04,f
cve-2012-1654,,,2012-09-18,f
cve-2012-1666,,2012-09-04,2012-09-08,f
cve-2009-2150,,,2009-06-22,f
cve-2009-2187,,,2009-06-24,f
cve-2012-1669,,2012-03-22,2014-11-17,t
cve-2016-8274,,,2017-04-02,f
cve-2016-0753,,,2016-02-15,f
cve-2014-7527,,,2014-10-20,f
cve-2009-2303,,,2009-07-02,f
cve-2009-2381,,,2009-07-08,f
cve-2017-2977,2017-02-14,,2017-02-15,f
cve-2009-2290,,2009-05-26,2009-07-01,f
cve-2009-2575,,,2009-07-22,f
cve-2009-2607,,2009-06-25,2009-07-27,f
cve-2009-2398,,2009-06-29,2009-07-09,f
cve-2009-2325,,2009-06-29,2009-07-05,f
cve-2013-6386,,,2013-12-07,f
cve-2011-1068,,,2011-02-23,f
cve-2012-1704,,,2012-05-03,f
cve-2012-1705,,,2013-01-16,f
cve-2017-7604,,,2017-04-09,f
cve-2016-1614,,,2016-01-25,f
cve-2016-2171,,,2016-04-11,f
cve-2009-2913,,,2009-08-20,f
cve-2009-3021,,,2009-08-31,f
cve-2009-2882,,2009-06-24,2009-08-20,f
cve-2016-0101,,,2016-03-09,f
cve-2009-2925,,2009-07-14,2009-08-21,f
cve-2009-2883,,2009-07-24,2009-08-20,f
cve-2013-7050,,,2013-12-13,f
cve-2012-1710,,,2012-05-03,f
cve-2012-1779,,,2012-03-19,f
cve-2012-1802,,,2012-04-18,f
cve-2015-4780,,,2015-07-16,f
cve-2015-2570,,,2015-04-16,f
cve-2009-3204,,,2009-09-16,f
cve-2009-3092,,,2009-09-08,f
cve-2009-3154,,2009-07-27,2009-09-10,f
cve-2009-3148,,2009-08-01,2009-09-10,f
cve-2009-3165,,,2009-09-15,f
cve-2009-3150,,2009-08-03,2009-09-10,f
cve-2009-3082,,2009-08-28,2009-09-04,f
cve-2013-6956,,,2013-12-13,f
cve-2013-7188,,,2013-12-20,f
